,station,valid, tmpf ,  relh ,  sped ,  mslp ,  p01i ,  vsby ,  gust_mph ,  skyc1 ,  skyc2 ,  skyc3
61,FKL,2014-01-01 01:15,14.00,72.53,6.9,M,0.0,10.00,M,FEW,FEW,M
62,UKT,2014-01-01 01:15,24.80,49.59,5.8,M,0.0,10.00,M,CLR,M,M
63,XLL,2014-01-01 01:15,28.40,39.39,10.4,M,0.0,10.00,18.4,CLR,M,M
64,JST,2014-01-01 01:26,17.96,77.17,20.7,M,0.0,10.00,27.6,SCT,M,M
65,MQS,2014-01-01 01:35,28.40,54.31,17.3,M,0.0,10.00,21.9,CLR,M,M
66,FKL,2014-01-01 01:35,14.00,72.53,6.9,M,0.0,10.00,M,BKN,M,M
67,XLL,2014-01-01 01:35,28.40,36.29,10.4,M,0.0,10.00,17.3,CLR,M,M
68,UKT,2014-01-01 01:35,24.80,49.59,6.9,M,0.0,10.00,M,CLR,M,M
69,LOM,2014-01-01 01:35,30.20,50.47,3.5,M,0.0,10.00,M,CLR,M,M
70,BTP,2014-01-01 01:35,17.60,67.28,0.0,M,0.0,10.00,M,CLR,M,M
71,AFJ,2014-01-01 01:35,21.20,73.32,3.5,M,0.0,10.00,M,CLR,M,M
72,IDI,2014-01-01 01:35,19.40,24.44,6.9,M,0.0,10.00,M,CLR,M,M
73,LBE,2014-01-01 01:47,23.00,79.47,6.9,M,0.0,15.00,M,CLR,M,M
74,ERI,2014-01-01 01:51,19.04,64.28,16.1,1025.60,0.0,10.00,23.0,OVC,M,M
75,PIT,2014-01-01 01:51,23.00,71.24,4.6,1027.50,0.0,10.00,M,BKN,OVC,M
76,ABE,2014-01-01 01:51,24.08,51.93,8.1,1025.20,0.0,10.00,M,CLR,M,M
77,GKJ,2014-01-01 01:53,15.08,69.75,5.8,1025.60,0.0,10.00,M,OVC,M,M
78,LNS,2014-01-01 01:53,26.06,52.25,9.2,1025.50,0.0,10.00,M,CLR,M,M
79,AOO,2014-01-01 01:53,23.00,67.96,16.1,1024.80,0.0,10.00,27.6,CLR,M,M
80,THV,2014-01-01 01:53,26.06,59.81,5.8,1026.10,0.0,10.00,M,CLR,M,M
81,UNV,2014-01-01 01:53,19.40,67.51,9.2,M,0.0,10.00,M,SCT,M,M
82,SEG,2014-01-01 01:53,24.08,51.93,6.9,1026.00,0.0,10.00,M,FEW,M,M
83,BFD,2014-01-01 01:53,12.92,66.68,6.9,1023.80,0.0,9.00,17.3,OVC,M,M
84,MPO,2014-01-01 01:53,15.98,55.95,11.5,1023.10,0.0,10.00,20.7,CLR,M,M
85,AGC,2014-01-01 01:53,24.08,68.09,4.6,1027.30,0.0,10.00,M,OVC,M,M
86,JST,2014-01-01 01:54,17.96,77.17,18.4,1025.20,0.0,10.00,M,FEW,M,M
87,RDG,2014-01-01 01:54,26.06,50.20,12.7,1026.00,0.0,10.00,M,CLR,M,M
88,PNE,2014-01-01 01:54,30.02,44.41,8.1,1025.90,0.0,10.00,M,CLR,M,M
89,DYL,2014-01-01 01:54,24.08,54.51,6.9,1025.30,0.0,10.00,16.1,CLR,M,M
90,AVP,2014-01-01 01:54,19.94,51.68,15.0,1024.10,0.0,10.00,23.0,CLR,M,M
91,FIG,2014-01-01 01:54,15.08,76.27,4.6,1025.80,0.0,10.00,M,CLR,M,M
92,IPT,2014-01-01 01:54,19.94,56.56,6.9,1025.40,0.0,10.00,M,CLR,M,M
93,PTW,2014-01-01 01:54,26.06,52.25,9.2,1025.40,0.0,10.00,M,CLR,M,M
94,PHL,2014-01-01 01:54,30.92,42.82,10.4,1025.90,0.0,10.00,M,CLR,M,M
95,IDI,2014-01-01 01:55,19.40,24.44,5.8,M,0.0,10.00,M,SCT,M,M
96,FKL,2014-01-01 01:55,14.00,72.53,5.8,M,0.0,10.00,M,SCT,BKN,M
97,BTP,2014-01-01 01:55,17.60,72.93,4.6,M,0.0,10.00,M,BKN,M,M
98,LOM,2014-01-01 01:55,30.20,50.47,4.6,M,0.0,10.00,M,CLR,M,M
99,XLL,2014-01-01 01:55,26.60,39.08,8.1,M,0.0,10.00,17.3,CLR,M,M
100,MQS,2014-01-01 01:55,28.40,54.31,15.0,M,0.0,10.00,20.7,CLR,M,M
101,AFJ,2014-01-01 01:55,23.00,73.51,3.5,M,0.0,10.00,M,BKN,M,M
102,UKT,2014-01-01 01:55,24.80,49.59,9.2,M,0.0,10.00,M,CLR,M,M
103,DUJ,2014-01-01 01:56,15.08,69.75,8.1,1025.10,0.0,10.00,M,BKN,OVC,M
104,CXY,2014-01-01 01:56,26.06,54.82,4.6,1026.20,0.0,10.00,M,CLR,M,M
105,MDT,2014-01-01 01:56,26.96,54.95,11.5,1025.80,0.0,10.00,M,FEW,M,M
106,UCP,2014-01-01 01:56,15.08,73.24,0.0,1028.90,0.0,10.00,M,SCT,BKN,M
107,MUI,2014-01-01 01:58,24.98,52.92,10.4,1026.00,0.0,10.00,16.1,CLR,M,M
108,LOM,2014-01-01 02:15,30.20,50.47,0.0,M,0.0,10.00,M,CLR,M,M
109,AFJ,2014-01-01 02:15,23.00,73.51,3.5,M,0.0,10.00,M,OVC,M,M
110,MQS,2014-01-01 02:15,28.40,54.31,11.5,M,0.0,10.00,19.6,CLR,M,M
111,XLL,2014-01-01 02:15,26.60,39.08,6.9,M,0.0,10.00,M,CLR,M,M
112,BTP,2014-01-01 02:15,17.60,72.93,3.5,M,0.0,10.00,M,FEW,BKN,M
113,UKT,2014-01-01 02:15,24.80,49.59,10.4,M,0.0,10.00,M,CLR,M,M
114,FKL,2014-01-01 02:15,14.00,72.53,8.1,M,0.0,10.00,M,SCT,BKN,M
115,IDI,2014-01-01 02:15,17.60,28.86,5.8,M,0.0,10.00,M,SCT,M,M
116,UKT,2014-01-01 02:35,24.80,49.59,8.1,M,0.0,10.00,19.6,CLR,M,M
117,LOM,2014-01-01 02:35,30.20,46.62,5.8,M,0.0,10.00,M,CLR,M,M
118,FKL,2014-01-01 02:35,14.00,72.53,5.8,M,0.0,10.00,M,SCT,BKN,M
119,XLL,2014-01-01 02:35,26.60,39.08,5.8,M,0.0,10.00,M,CLR,M,M
120,IDI,2014-01-01 02:35,19.40,29.17,6.9,M,0.0,10.00,M,BKN,M,M
121,BTP,2014-01-01 02:35,19.40,73.13,4.6,M,0.0,10.00,M,FEW,FEW,BKN
122,MQS,2014-01-01 02:35,26.60,58.49,12.7,M,0.0,10.00,18.4,CLR,M,M
123,AFJ,2014-01-01 02:35,24.80,68.18,3.5,M,0.0,10.00,M,OVC,M,M
124,GKJ,2014-01-01 02:37,15.80,72.73,4.6,M,0.0,2.00,M,OVC,M,M
125,ERI,2014-01-01 02:42,17.60,72.93,16.1,M,0.0,2.50,M,BKN,OVC,M
126,GKJ,2014-01-01 02:43,15.80,72.73,5.8,M,0.0,3.00,M,FEW,OVC,M
127,LBE,2014-01-01 02:47,24.80,79.62,5.8,M,0.0,15.00,M,BKN,M,M
128,ABE,2014-01-01 02:51,24.08,49.87,6.9,1025.70,0.0,10.00,M,CLR,M,M
129,PIT,2014-01-01 02:51,24.08,68.09,4.6,1027.20,0.0,10.00,M,OVC,M,M
130,ERI,2014-01-01 02:51,17.96,77.17,13.8,1025.80,0.0,2.00,M,BKN,OVC,M
131,LNS,2014-01-01 02:53,24.08,59.52,8.1,1025.80,0.0,10.00,M,CLR,M,M
132,AOO,2014-01-01 02:53,24.08,68.09,17.3,1025.00,0.0,10.00,26.5,CLR,M,M
133,SEG,2014-01-01 02:53,23.00,57.03,4.6,1026.60,0.0,10.00,M,OVC,M,M
134,MPO,2014-01-01 02:53,15.08,58.19,8.1,1023.30,0.0,10.00,M,CLR,M,M
135,GKJ,2014-01-01 02:53,15.08,76.27,5.8,1025.80,0.0,6.00,M,OVC,M,M
136,AGC,2014-01-01 02:53,24.08,68.09,5.8,1027.00,0.0,10.00,M,OVC,M,M
