,station,valid, tmpf ,  relh ,  sped ,  mslp ,  p01i ,  vsby ,  gust_mph ,  skyc1 ,  skyc2 ,  skyc3
60,IJD,2014-01-01 05:52,23.00,43.21,13.8,1024.10,0.0,10.00,23.0,CLR,M,M
61,BDR,2014-01-01 05:52,24.98,50.02,6.9,1024.70,0.0,10.00,M,CLR,M,M
62,HVN,2014-01-01 05:53,26.06,45.93,6.9,1024.50,0.0,10.00,M,CLR,M,M
63,DXR,2014-01-01 05:53,21.02,46.98,0.0,1024.70,0.0,10.00,M,CLR,M,M
64,HFD,2014-01-01 05:53,24.08,43.40,5.8,1024.20,0.0,10.00,M,FEW,M,M
65,MMK,2014-01-01 05:53,23.00,49.69,3.5,1024.50,0.0,10.00,M,CLR,M,M
66,SNC,2014-01-01 05:55,24.80,49.59,4.6,M,0.0,10.00,M,FEW,M,M
67,GON,2014-01-01 05:56,24.98,62.55,6.9,1024.10,0.0,10.00,M,SCT,M,M
68,SNC,2014-01-01 06:15,24.80,49.59,3.5,M,0.0,10.00,M,CLR,M,M
69,SNC,2014-01-01 06:35,23.00,53.47,3.5,M,0.0,10.00,M,CLR,M,M
70,BDL,2014-01-01 06:51,17.96,51.36,4.6,1024.70,0.0,10.00,M,CLR,M,M
71,BDR,2014-01-01 06:52,24.98,48.03,9.2,1025.90,0.0,10.00,M,CLR,M,M
72,IJD,2014-01-01 06:52,21.92,45.22,6.9,1025.00,0.0,10.00,M,CLR,M,M
73,HVN,2014-01-01 06:53,24.98,45.74,5.8,1025.70,0.0,10.00,M,CLR,M,M
74,MMK,2014-01-01 06:53,19.04,67.46,0.0,1025.60,0.0,10.00,M,CLR,M,M
75,HFD,2014-01-01 06:53,23.00,47.70,5.8,1025.30,0.0,10.00,M,CLR,M,M
76,DXR,2014-01-01 06:53,19.94,51.68,4.6,1025.70,0.0,10.00,M,CLR,M,M
77,SNC,2014-01-01 06:55,23.00,53.47,0.0,M,0.0,10.00,M,FEW,M,M
78,GON,2014-01-01 06:56,24.08,61.94,5.8,1025.20,0.0,10.00,M,BKN,M,M
79,SNC,2014-01-01 07:15,23.00,53.47,3.5,M,0.0,10.00,M,CLR,M,M
80,SNC,2014-01-01 07:35,21.20,57.69,3.5,M,0.0,10.00,M,CLR,M,M
81,BDL,2014-01-01 07:51,19.04,51.11,6.9,1025.50,0.0,10.00,M,FEW,M,M
82,IJD,2014-01-01 07:52,19.94,49.19,0.0,1025.90,0.0,10.00,M,CLR,M,M
83,BDR,2014-01-01 07:52,24.08,49.87,11.5,1026.60,0.0,10.00,17.3,CLR,M,M
84,DXR,2014-01-01 07:53,19.94,51.68,5.8,1026.40,0.0,10.00,M,CLR,M,M
85,MMK,2014-01-01 07:53,17.06,73.46,0.0,1026.40,0.0,10.00,M,CLR,M,M
86,HFD,2014-01-01 07:53,21.92,49.92,3.5,1026.10,0.0,10.00,M,CLR,M,M
87,HVN,2014-01-01 07:53,24.98,48.03,5.8,1026.30,0.0,10.00,M,CLR,M,M
88,SNC,2014-01-01 07:55,23.00,53.47,0.0,M,0.0,10.00,M,CLR,M,M
89,GON,2014-01-01 07:56,21.92,65.18,4.6,1025.90,0.0,10.00,M,CLR,M,M
90,SNC,2014-01-01 08:15,23.00,53.47,0.0,M,0.0,10.00,M,CLR,M,M
91,SNC,2014-01-01 08:35,21.20,57.69,0.0,M,0.0,10.00,M,CLR,M,M
92,BDL,2014-01-01 08:51,19.04,53.71,8.1,1025.40,0.0,10.00,M,FEW,M,M
93,BDR,2014-01-01 08:52,24.08,49.87,10.4,1026.90,0.0,10.00,16.1,CLR,M,M
94,IJD,2014-01-01 08:52,17.96,56.26,4.6,1025.90,0.0,10.00,M,CLR,M,M
95,MMK,2014-01-01 08:53,15.08,76.27,3.5,1026.80,0.0,10.00,M,CLR,M,M
96,DXR,2014-01-01 08:53,19.94,49.19,6.9,1026.60,0.0,10.00,M,CLR,M,M
97,HFD,2014-01-01 08:53,19.94,54.30,3.5,1026.40,0.0,10.00,M,CLR,M,M
98,HVN,2014-01-01 08:53,24.08,49.87,6.9,1026.80,0.0,10.00,M,CLR,M,M
99,SNC,2014-01-01 08:55,19.40,62.28,3.5,M,0.0,10.00,M,CLR,M,M
100,GON,2014-01-01 08:56,21.02,64.54,5.8,1026.30,0.0,10.00,M,CLR,M,M
101,SNC,2014-01-01 09:15,21.20,53.18,0.0,M,0.0,10.00,M,CLR,M,M
102,SNC,2014-01-01 09:35,21.20,53.18,0.0,M,0.0,10.00,M,CLR,M,M
103,BDL,2014-01-01 09:51,17.96,56.26,4.6,1025.90,0.0,10.00,M,CLR,M,M
104,BDR,2014-01-01 09:52,23.00,54.34,8.1,1027.10,0.0,10.00,M,CLR,M,M
105,IJD,2014-01-01 09:52,15.08,66.96,0.0,1026.40,0.0,10.00,M,CLR,M,M
106,HVN,2014-01-01 09:53,24.08,49.87,6.9,1027.10,0.0,10.00,M,CLR,M,M
107,DXR,2014-01-01 09:53,19.04,53.71,6.9,1026.90,0.0,10.00,M,CLR,M,M
108,HFD,2014-01-01 09:53,19.94,59.40,5.8,1026.30,0.0,10.00,M,CLR,M,M
109,MMK,2014-01-01 09:53,17.96,64.65,3.5,1027.00,0.0,10.00,M,CLR,M,M
110,SNC,2014-01-01 09:55,21.20,53.18,3.5,M,0.0,10.00,M,CLR,M,M
111,GON,2014-01-01 09:56,21.02,59.08,4.6,1027.00,0.0,10.00,M,CLR,M,M
112,SNC,2014-01-01 10:15,21.20,53.18,3.5,M,0.0,10.00,M,CLR,M,M
113,SNC,2014-01-01 10:35,21.20,57.69,4.6,M,0.0,10.00,M,CLR,M,M
114,OXC,2014-01-01 10:45,17.60,52.60,5.8,M,0.0,10.00,M,CLR,M,M
115,BDL,2014-01-01 10:51,19.04,58.78,9.2,1026.30,0.0,10.00,M,CLR,M,M
116,IJD,2014-01-01 10:52,14.00,73.13,4.6,1026.90,0.0,10.00,M,CLR,M,M
117,BDR,2014-01-01 10:52,24.08,51.93,11.5,1028.10,0.0,10.00,18.4,CLR,M,M
118,HFD,2014-01-01 10:53,21.02,56.73,6.9,1027.20,0.0,10.00,M,CLR,M,M
119,HVN,2014-01-01 10:53,24.08,51.93,6.9,1028.00,0.0,10.00,M,CLR,M,M
120,DXR,2014-01-01 10:53,17.96,56.26,5.8,1027.90,0.0,10.00,M,CLR,M,M
121,MMK,2014-01-01 10:53,15.08,76.27,3.5,1028.00,0.0,10.00,M,FEW,M,M
122,SNC,2014-01-01 10:55,21.20,57.69,5.8,M,0.0,10.00,M,CLR,M,M
123,GON,2014-01-01 10:56,23.00,54.34,4.6,1027.50,0.0,10.00,M,CLR,M,M
124,SNC,2014-01-01 11:15,21.20,57.69,5.8,M,0.0,10.00,M,CLR,M,M
125,SNC,2014-01-01 11:35,21.20,57.69,6.9,M,0.0,10.00,M,CLR,M,M
126,OXC,2014-01-01 11:45,15.80,56.86,4.6,M,0.0,10.00,M,CLR,M,M
127,BDL,2014-01-01 11:51,19.04,58.78,6.9,1027.00,0.0,10.00,M,FEW,SCT,M
128,IJD,2014-01-01 11:52,17.96,61.57,0.0,1027.60,0.0,10.00,M,CLR,M,M
129,BDR,2014-01-01 11:52,23.00,57.03,6.9,1028.70,0.0,10.00,M,CLR,M,M
130,MMK,2014-01-01 11:53,19.94,54.30,5.8,1028.30,0.0,10.00,M,CLR,M,M
131,HFD,2014-01-01 11:53,21.02,56.73,4.6,1027.60,0.0,10.00,M,CLR,M,M
132,DXR,2014-01-01 11:53,19.04,56.43,4.6,1028.30,0.0,10.00,M,CLR,M,M
133,HVN,2014-01-01 11:53,24.08,51.93,8.1,1028.40,0.0,10.00,M,FEW,SCT,SCT
134,SNC,2014-01-01 11:55,21.20,57.69,4.6,M,0.0,10.00,M,CLR,M,M
135,GON,2014-01-01 11:56,23.00,52.18,9.2,1028.20,0.0,10.00,M,CLR,M,M
136,SNC,2014-01-01 12:15,21.20,57.69,6.9,M,0.0,10.00,M,CLR,M,M
137,SNC,2014-01-01 12:35,21.20,57.69,6.9,M,0.0,10.00,M,CLR,M,M
138,OXC,2014-01-01 12:45,15.80,56.86,3.5,M,0.0,10.00,M,FEW,M,M
139,BDL,2014-01-01 12:51,17.96,61.57,6.9,1027.70,0.0,10.00,M,FEW,SCT,M
140,IJD,2014-01-01 12:52,17.96,61.57,3.5,1028.20,0.0,10.00,M,CLR,M,M
141,BDR,2014-01-01 12:52,24.08,54.51,9.2,1029.10,0.0,10.00,17.3,CLR,M,M
142,HFD,2014-01-01 12:53,21.02,56.73,4.6,1028.30,0.0,10.00,M,CLR,M,M
143,DXR,2014-01-01 12:53,19.04,56.43,3.5,1028.90,0.0,10.00,M,CLR,M,M
144,HVN,2014-01-01 12:53,24.98,52.50,9.2,1028.80,0.0,10.00,18.4,FEW,SCT,BKN
145,MMK,2014-01-01 12:53,19.94,56.56,4.6,1028.90,0.0,10.00,M,CLR,M,M
146,SNC,2014-01-01 12:55,21.20,57.69,5.8,M,0.0,10.00,M,CLR,M,M
147,GON,2014-01-01 12:56,23.00,57.03,5.8,1028.40,0.0,10.00,M,CLR,M,M
148,SNC,2014-01-01 13:15,21.20,57.69,5.8,M,0.0,10.00,M,CLR,M,M
149,SNC,2014-01-01 13:35,23.00,53.47,6.9,M,0.0,10.00,M,CLR,M,M
150,OXC,2014-01-01 13:45,17.60,57.14,3.5,M,0.0,10.00,M,CLR,M,M
151,BDL,2014-01-01 13:51,21.02,56.73,5.8,1028.70,0.0,10.00,M,FEW,SCT,M
152,IJD,2014-01-01 13:52,19.04,67.46,4.6,1029.10,0.0,10.00,M,CLR,M,M
153,BDR,2014-01-01 13:52,26.06,52.25,9.2,1029.70,0.0,10.00,M,CLR,M,M
154,MMK,2014-01-01 13:53,21.92,54.61,3.5,1029.60,0.0,10.00,M,CLR,M,M
155,DXR,2014-01-01 13:53,21.02,54.03,4.6,1029.30,0.0,10.00,M,CLR,M,M
156,HFD,2014-01-01 13:53,23.00,52.18,10.4,1029.20,0.0,10.00,17.3,CLR,M,M
157,HVN,2014-01-01 13:53,24.98,52.50,5.8,1029.50,0.0,10.00,M,FEW,SCT,SCT
158,SNC,2014-01-01 13:55,23.00,53.47,5.8,M,0.0,10.00,M,CLR,M,M
159,GON,2014-01-01 13:56,24.98,50.02,9.2,1029.20,0.0,10.00,M,CLR,M,M
160,SNC,2014-01-01 14:15,23.00,53.47,4.6,M,0.0,10.00,M,CLR,M,M
161,SNC,2014-01-01 14:35,24.80,49.59,6.9,M,0.0,10.00,M,CLR,M,M
162,OXC,2014-01-01 14:45,21.20,53.18,6.9,M,0.0,10.00,M,CLR,M,M
163,BDL,2014-01-01 14:51,24.08,49.87,9.2,1028.90,0.0,10.00,M,FEW,SCT,M
164,IJD,2014-01-01 14:52,24.08,49.87,8.1,1029.20,0.0,10.00,M,CLR,M,M
165,BDR,2014-01-01 14:52,28.04,48.15,6.9,1030.00,0.0,10.00,M,CLR,M,M
166,HVN,2014-01-01 14:53,26.96,50.34,8.1,1029.80,0.0,10.00,M,FEW,SCT,SCT
167,DXR,2014-01-01 14:53,24.08,51.93,9.2,1029.50,0.0,10.00,M,CLR,M,M
168,HFD,2014-01-01 14:53,26.06,47.82,5.8,1029.50,0.0,10.00,M,CLR,M,M
169,MMK,2014-01-01 14:53,24.98,50.02,4.6,1029.70,0.0,10.00,M,CLR,M,M
170,SNC,2014-01-01 14:55,26.60,46.02,9.2,M,0.0,10.00,M,CLR,M,M
171,GON,2014-01-01 14:56,26.96,48.36,9.2,1029.40,0.0,10.00,M,CLR,M,M
172,SNC,2014-01-01 15:15,26.60,49.88,6.9,M,0.0,10.00,17.3,CLR,M,M
173,SNC,2014-01-01 15:35,26.60,46.02,6.9,M,0.0,10.00,16.1,CLR,M,M
174,OXC,2014-01-01 15:45,23.00,49.29,11.5,M,0.0,10.00,17.3,M,M,M
175,BDL,2014-01-01 15:51,26.06,45.93,9.2,1028.40,0.0,10.00,M,BKN,BKN,M
176,BDR,2014-01-01 15:52,28.04,46.26,11.5,1029.20,0.0,10.00,18.4,CLR,M,M
177,IJD,2014-01-01 15:52,26.06,43.74,12.7,1028.60,0.0,10.00,M,FEW,M,M
178,HVN,2014-01-01 15:53,28.04,44.07,9.2,1029.00,0.0,10.00,M,FEW,SCT,SCT
179,MMK,2014-01-01 15:53,26.96,44.25,8.1,1029.20,0.0,10.00,M,CLR,M,M
180,HFD,2014-01-01 15:53,26.96,42.14,5.8,1029.10,0.0,10.00,M,CLR,M,M
181,DXR,2014-01-01 15:53,26.06,43.74,8.1,1029.10,0.0,10.00,17.3,CLR,M,M
182,SNC,2014-01-01 15:55,28.40,42.73,9.2,M,0.0,10.00,18.4,CLR,M,M
183,GON,2014-01-01 15:56,28.94,44.58,9.2,1028.80,0.0,10.00,18.4,CLR,M,M
184,SNC,2014-01-01 16:15,28.40,42.73,8.1,M,0.0,10.00,17.3,CLR,M,M
185,SNC,2014-01-01 16:35,28.40,42.73,10.4,M,0.0,10.00,M,CLR,M,M
186,OXC,2014-01-01 16:45,24.80,45.71,11.5,M,0.0,10.00,17.3,CLR,M,M
187,BDL,2014-01-01 16:51,28.04,38.69,9.2,1027.40,0.0,10.00,16.1,SCT,SCT,M
188,IJD,2014-01-01 16:52,28.04,38.69,12.7,1027.90,0.0,10.00,18.4,CLR,M,M
189,BDR,2014-01-01 16:52,30.02,44.41,9.2,1028.50,0.0,10.00,M,CLR,M,M
190,HVN,2014-01-01 16:53,28.94,42.48,9.2,1028.10,0.0,10.00,M,FEW,M,M
191,MMK,2014-01-01 16:53,28.94,37.29,10.4,1028.10,0.0,10.00,16.1,CLR,M,M
192,HFD,2014-01-01 16:53,28.94,38.85,8.1,1027.80,0.0,10.00,M,FEW,M,M
193,DXR,2014-01-01 16:53,28.04,42.32,8.1,1028.20,0.0,10.00,M,CLR,M,M
194,SNC,2014-01-01 16:55,28.40,39.39,9.2,M,0.0,10.00,M,CLR,M,M
195,GON,2014-01-01 16:56,30.02,40.65,11.5,1027.90,0.0,10.00,16.1,CLR,M,M
196,SNC,2014-01-01 17:15,28.40,39.39,9.2,M,0.0,10.00,19.6,CLR,M,M
197,SNC,2014-01-01 17:35,30.20,39.70,8.1,M,0.0,10.00,18.4,CLR,M,M
198,BDL,2014-01-01 17:51,30.02,35.68,6.9,1027.00,0.0,10.00,M,FEW,SCT,BKN
199,OXC,2014-01-01 17:52,26.60,46.02,8.1,M,0.0,10.00,17.3,SCT,M,M
