,station,valid, tmpf ,  relh ,  sped ,  mslp ,  p01i ,  vsby ,  gust_mph ,  skyc1 ,  skyc2 ,  skyc3
61,ALW,2014-01-01 00:53,42.08,72.78,11.5,1025.40,0.0,10.00,M,CLR,M,M
62,ELN,2014-01-01 00:53,41.00,70.08,9.2,1024.30,0.0,10.00,M,CLR,M,M
63,CLM,2014-01-01 00:53,44.96,89.56,0.0,1027.40,0.0,10.00,M,OVC,M,M
64,UIL,2014-01-01 00:53,46.94,89.65,0.0,1026.70,0.0,5.00,M,OVC,M,M
65,OLM,2014-01-01 00:54,44.96,96.63,0.0,1027.20,0.0,4.00,M,OVC,M,M
66,KLS,2014-01-01 00:55,46.40,75.84,M,M,0.0,10.00,M,OVC,M,M
67,EAT,2014-01-01 00:55,32.00,88.32,10.4,1025.50,0.0,9.00,M,CLR,M,M
68,CLS,2014-01-01 00:55,46.40,93.40,0.0,M,0.0,3.00,M,BKN,OVC,M
69,BVS,2014-01-01 00:55,44.60,100.00,0.0,M,0.0,2.50,M,BKN,OVC,M
70,ORS,2014-01-01 00:55,44.60,100.00,0.0,M,0.0,4.00,M,BKN,OVC,M
71,AWO,2014-01-01 00:55,44.60,87.09,0.0,M,0.0,10.00,M,BKN,OVC,M
72,PWT,2014-01-01 00:55,44.60,75.68,4.6,M,0.0,10.00,M,OVC,M,M
73,PLU,2014-01-01 00:55,44.60,100.00,0.0,M,0.0,8.00,M,M,M,M
74,NUW,2014-01-01 00:56,46.94,86.02,4.6,1027.90,0.01,4.00,M,OVC,M,M
75,1YT,2014-01-01 00:56,37.22,81.81,5.8,M,0.0,12.00,M,CLR,M,M
76,SKA,2014-01-01 00:58,32.00,100.00,3.5,1025.50,0.0,7.00,M,OVC,M,M
77,GRF,2014-01-01 00:58,45.32,99.32,1.2,1027.30,0.0,10.00,M,BKN,OVC,M
78,TCM,2014-01-01 00:58,45.14,100.00,0.0,1027.60,0.0,9.00,M,SCT,BKN,OVC
79,TCM,2014-01-01 00:59,44.60,100.00,0.0,M,0.0,10.00,M,BKN,BKN,OVC
80,TIW,2014-01-01 00:59,44.60,93.35,0.0,M,0.0,4.00,M,SCT,BKN,OVC
81,OMK,2014-01-01 01:01,28.40,86.18,4.6,M,0.0,7.00,M,BKN,M,M
82,GRF,2014-01-01 01:02,44.60,100.00,1.2,M,0.0,10.00,M,BKN,OVC,M
83,NUW,2014-01-01 01:03,46.94,86.02,3.5,M,0.0,5.00,M,BKN,OVC,M
84,HQM,2014-01-01 01:03,M,M,0.0,M,0.0,4.00,M,FEW,OVC,M
85,GRF,2014-01-01 01:03,44.60,100.00,2.3,M,0.0,10.00,M,BKN,BKN,OVC
86,TCM,2014-01-01 01:04,44.60,100.00,0.0,M,0.0,10.00,M,BKN,BKN,OVC
87,GRF,2014-01-01 01:05,44.60,100.00,2.3,M,0.0,10.00,M,BKN,OVC,M
88,GRF,2014-01-01 01:10,44.60,100.00,0.0,M,0.0,10.00,M,BKN,OVC,M
89,TIW,2014-01-01 01:12,44.60,93.35,3.5,M,0.0,7.00,M,SCT,SCT,OVC
90,TCM,2014-01-01 01:14,44.60,100.00,0.0,M,0.0,9.00,M,BKN,BKN,OVC
91,AWO,2014-01-01 01:15,42.80,93.30,3.5,M,0.0,8.00,M,BKN,OVC,M
92,BVS,2014-01-01 01:15,44.60,100.00,3.5,M,0.0,3.00,M,BKN,OVC,M
93,KLS,2014-01-01 01:15,46.40,75.84,M,M,0.0,10.00,M,SCT,SCT,OVC
94,PLU,2014-01-01 01:15,44.60,100.00,0.0,M,0.0,5.00,M,M,M,M
95,RNT,2014-01-01 01:15,46.40,93.40,0.0,M,0.0,5.00,M,OVC,M,M
96,ORS,2014-01-01 01:15,44.60,100.00,0.0,M,0.0,5.00,M,SCT,OVC,M
97,CLS,2014-01-01 01:15,46.40,100.00,0.0,M,0.0,5.00,M,FEW,BKN,OVC
98,PWT,2014-01-01 01:15,44.60,75.68,0.0,M,0.0,10.00,M,OVC,M,M
99,SEA,2014-01-01 01:18,46.40,87.19,3.5,M,0.0,7.00,M,FEW,SCT,OVC
100,UIL,2014-01-01 01:19,46.94,89.65,0.0,M,0.0,4.00,M,SCT,OVC,M
101,GRF,2014-01-01 01:20,44.60,100.00,1.2,M,0.0,8.00,M,BKN,OVC,M
102,SHN,2014-01-01 01:20,44.06,92.69,4.6,M,0.0,3.00,M,OVC,M,M
103,TCM,2014-01-01 01:24,44.60,100.00,2.3,M,0.0,7.00,M,SCT,BKN,OVC
104,UIL,2014-01-01 01:28,46.94,89.65,0.0,M,0.0,3.00,M,BKN,OVC,M
105,RNT,2014-01-01 01:28,44.60,100.00,0.0,M,0.0,5.00,M,FEW,OVC,M
106,SKA,2014-01-01 01:28,32.00,92.97,0.0,M,0.0,2.50,M,OVC,M,M
107,GRF,2014-01-01 01:29,44.60,100.00,2.3,M,0.0,7.00,M,BKN,BKN,OVC
108,TCM,2014-01-01 01:30,44.60,100.00,2.3,M,0.0,5.00,M,SCT,SCT,OVC
109,SKA,2014-01-01 01:30,32.00,92.97,1.2,M,0.0,3.00,M,OVC,M,M
110,BLI,2014-01-01 01:31,44.60,93.35,3.5,M,0.0,5.00,M,SCT,SCT,OVC
111,GRF,2014-01-01 01:32,44.60,100.00,2.3,M,0.0,7.00,M,SCT,OVC,M
112,FHR,2014-01-01 01:32,44.06,92.69,0.0,M,0.0,7.00,M,SCT,OVC,M
113,BVS,2014-01-01 01:35,44.60,100.00,3.5,M,0.0,3.00,M,BKN,OVC,M
114,PWT,2014-01-01 01:35,42.80,81.07,3.5,M,0.0,10.00,M,SCT,M,M
115,CLS,2014-01-01 01:35,44.60,100.00,0.0,M,0.0,4.00,M,FEW,BKN,OVC
116,AWO,2014-01-01 01:35,42.80,93.30,0.0,M,0.0,9.00,M,SCT,BKN,OVC
117,KLS,2014-01-01 01:35,46.40,75.84,M,M,0.0,10.00,M,BKN,OVC,M
118,PLU,2014-01-01 01:35,44.60,100.00,0.0,M,0.0,5.00,M,M,M,M
119,ORS,2014-01-01 01:35,44.60,100.00,0.0,M,0.0,5.00,M,FEW,OVC,M
120,SKA,2014-01-01 01:36,32.00,92.97,2.3,M,0.0,2.50,M,OVC,M,M
121,SKA,2014-01-01 01:38,32.00,92.97,2.3,M,0.0,2.00,M,OVC,M,M
122,BLI,2014-01-01 01:39,44.60,93.35,3.5,M,0.0,5.00,M,SCT,BKN,OVC
123,FHR,2014-01-01 01:40,44.06,92.69,0.0,M,0.0,7.00,M,BKN,OVC,M
124,SKA,2014-01-01 01:42,32.00,92.97,1.2,M,0.0,1.50,M,OVC,M,M
125,SHN,2014-01-01 01:43,44.06,92.69,4.6,M,0.0,2.50,M,OVC,M,M
126,TCM,2014-01-01 01:43,44.60,100.00,2.3,M,0.0,8.00,M,OVC,M,M
127,SKA,2014-01-01 01:46,32.00,92.97,0.0,M,0.0,1.25,M,OVC,M,M
128,SKA,2014-01-01 01:48,32.00,92.97,0.0,M,0.0,1.50,M,OVC,M,M
129,MWH,2014-01-01 01:52,26.96,92.12,5.8,1026.60,0.0,8.00,M,CLR,M,M
130,SHN,2014-01-01 01:53,44.06,92.69,3.5,1027.00,0.0,3.00,M,OVC,M,M
131,ALW,2014-01-01 01:53,42.08,72.78,6.9,1025.40,0.0,10.00,M,CLR,M,M
132,GEG,2014-01-01 01:53,32.00,92.29,0.0,1025.50,0.0,7.00,M,OVC,M,M
133,PUW,2014-01-01 01:53,32.00,88.32,0.0,1026.00,0.0,10.00,M,CLR,M,M
134,BLI,2014-01-01 01:53,44.06,95.95,5.8,1028.40,0.0,6.00,M,FEW,BKN,OVC
135,YKM,2014-01-01 01:53,33.08,81.50,10.4,1025.60,0.0,8.00,M,CLR,M,M
136,VUO,2014-01-01 01:53,44.96,82.38,4.6,1027.10,0.0,10.00,M,OVC,M,M
137,DEW,2014-01-01 01:53,30.02,95.69,0.0,1026.30,0.0,4.00,M,OVC,M,M
138,PSC,2014-01-01 01:53,30.92,92.26,6.9,1025.70,0.0,9.00,M,CLR,M,M
139,BFI,2014-01-01 01:53,46.94,83.09,0.0,1027.70,0.0,10.00,M,BKN,M,M
140,EPH,2014-01-01 01:53,26.96,92.12,8.1,1026.40,0.0,10.00,M,CLR,M,M
141,SEA,2014-01-01 01:53,46.04,85.97,0.0,1028.50,0.0,10.00,M,FEW,SCT,OVC
142,OMK,2014-01-01 01:53,30.02,85.00,3.5,1026.70,0.0,7.00,M,OVC,M,M
143,CLM,2014-01-01 01:53,39.92,92.56,3.5,1027.50,0.0,10.00,M,OVC,M,M
144,TCM,2014-01-01 01:53,44.60,100.00,2.3,M,0.0,9.00,M,BKN,OVC,M
