,station,valid, tmpf ,  relh ,  sped ,  mslp ,  p01i ,  vsby ,  gust_mph ,  skyc1 ,  skyc2 ,  skyc3
109,NAK,2014-01-01 02:54,32.00,51.15,3.5,1027.10,0.0,10.00,M,CLR,M,M
110,DMH,2014-01-01 02:54,32.00,46.92,M,1026.40,0.0,M,M,M,M,M
111,SBY,2014-01-01 02:54,33.08,55.89,4.6,1026.90,0.0,10.00,M,CLR,M,M
112,BWI,2014-01-01 02:54,26.06,62.70,5.8,1026.50,0.0,10.00,M,CLR,M,M
113,GAI,2014-01-01 02:55,28.40,54.31,3.5,M,0.0,10.00,M,CLR,M,M
114,ADW,2014-01-01 02:58,32.36,45.52,10.4,1027.40,0.0,10.00,M,CLR,M,M
115,FDK,2014-01-01 03:00,30.20,63.75,0.0,M,0.0,10.00,M,CLR,M,M
116,2G4,2014-01-01 03:00,19.40,85.63,12.7,M,0.0,10.00,18.4,SCT,M,M
117,DMW,2014-01-01 03:00,26.60,54.03,5.8,M,0.0,10.00,M,SCT,M,M
118,CGS,2014-01-01 03:00,33.80,46.85,5.8,M,0.0,10.00,M,CLR,M,M
119,CGE,2014-01-01 03:02,35.60,51.33,6.9,M,0.0,10.00,M,CLR,M,M
120,2W6,2014-01-01 03:03,32.00,54.87,0.0,M,0.0,10.00,M,CLR,M,M
121,W29,2014-01-01 03:03,32.00,54.87,8.1,M,0.0,10.00,M,CLR,M,M
122,FME,2014-01-01 03:03,26.60,73.89,0.0,M,0.0,10.00,M,CLR,M,M
123,MTN,2014-01-01 03:06,30.20,63.75,0.0,M,0.0,10.00,M,CLR,M,M
124,ESN,2014-01-01 03:11,33.44,56.37,6.9,M,0.0,10.00,M,CLR,M,M
125,GAI,2014-01-01 03:15,28.40,54.31,4.6,M,0.0,10.00,M,CLR,M,M
126,CGS,2014-01-01 03:20,33.98,45.43,6.9,M,0.0,10.00,M,CLR,M,M
127,FDK,2014-01-01 03:20,30.20,63.75,0.0,M,0.0,10.00,M,CLR,M,M
128,2G4,2014-01-01 03:20,19.40,85.63,11.5,M,0.0,10.00,18.4,BKN,M,M
129,DMW,2014-01-01 03:20,26.60,58.49,M,M,0.0,10.00,M,CLR,M,M
130,FME,2014-01-01 03:21,26.60,73.89,0.0,M,0.0,10.00,M,CLR,M,M
131,CGE,2014-01-01 03:23,35.60,51.33,5.8,M,0.0,10.00,M,CLR,M,M
132,2W6,2014-01-01 03:23,32.00,54.87,0.0,M,0.0,10.00,M,CLR,M,M
133,W29,2014-01-01 03:23,32.00,54.87,8.1,M,0.0,10.00,M,CLR,M,M
134,MTN,2014-01-01 03:27,30.20,63.75,0.0,M,0.0,10.00,M,CLR,M,M
135,ESN,2014-01-01 03:31,33.44,56.37,8.1,M,0.0,10.00,M,CLR,M,M
136,GAI,2014-01-01 03:35,26.60,58.49,4.6,M,0.0,10.00,M,CLR,M,M
137,CGS,2014-01-01 03:40,33.62,46.82,4.6,M,0.0,10.00,M,CLR,M,M
138,2G4,2014-01-01 03:40,21.20,79.31,11.5,M,0.0,10.00,25.3,OVC,M,M
139,FDK,2014-01-01 03:40,28.40,68.61,0.0,M,0.0,10.00,M,CLR,M,M
140,DMW,2014-01-01 03:40,26.60,54.03,3.5,M,0.0,10.00,M,CLR,M,M
141,FME,2014-01-01 03:42,26.60,73.89,0.0,M,0.0,10.00,M,CLR,M,M
142,W29,2014-01-01 03:43,32.00,50.75,6.9,M,0.0,10.00,M,CLR,M,M
