,station,valid, tmpf ,  relh ,  sped ,  mslp ,  p01i ,  vsby ,  gust_mph ,  skyc1 ,  skyc2 ,  skyc3
164,LCI,2014-01-01 06:55,6.80,78.01,3.5,M,0.0,10.00,M,FEW,M,M
165,1P1,2014-01-01 06:55,-3.28,84.83,0.0,M,0.0,3.00,M,SCT,BKN,OVC
166,EEN,2014-01-01 06:55,12.20,61.25,4.6,M,0.0,10.00,M,CLR,M,M
167,PSM,2014-01-01 06:58,17.42,61.49,5.8,1022.20,0.0,10.00,M,CLR,M,M
168,EEN,2014-01-01 07:15,12.20,66.58,5.8,M,0.0,10.00,M,CLR,M,M
169,1P1,2014-01-01 07:15,-2.20,84.17,0.0,M,0.0,2.50,M,SCT,BKN,OVC
170,LCI,2014-01-01 07:15,6.80,84.80,3.5,M,0.0,10.00,M,CLR,M,M
171,EEN,2014-01-01 07:35,12.20,61.25,4.6,M,0.0,10.00,M,CLR,M,M
172,1P1,2014-01-01 07:35,-1.30,84.97,0.0,M,0.0,2.00,M,SCT,BKN,OVC
173,LCI,2014-01-01 07:35,5.00,84.68,5.8,M,0.0,10.00,M,CLR,M,M
174,DAW,2014-01-01 07:51,10.94,80.35,0.0,1021.80,0.0,10.00,M,CLR,M,M
175,ASH,2014-01-01 07:51,16.16,55.52,0.0,950.40,0.0,10.00,M,CLR,M,M
176,CON,2014-01-01 07:51,12.92,70.07,6.9,1022.90,0.0,10.00,M,CLR,M,M
177,AFN,2014-01-01 07:52,12.92,58.34,0.0,1023.60,0.0,10.00,M,FEW,M,M
178,HIE,2014-01-01 07:52,10.94,76.49,5.8,1021.10,0.0,2.50,M,OVC,M,M
179,BML,2014-01-01 07:52,-7.06,82.34,3.5,1020.80,0.0,10.00,M,FEW,M,M
180,LEB,2014-01-01 07:53,1.94,75.57,5.8,1023.30,0.0,10.00,M,CLR,M,M
181,MHT,2014-01-01 07:53,17.96,53.54,4.6,1024.80,0.0,10.00,M,CLR,M,M
182,LCI,2014-01-01 07:55,6.80,84.80,4.6,M,0.0,10.00,M,BKN,M,M
183,EEN,2014-01-01 07:55,14.00,61.51,4.6,M,0.0,10.00,M,SCT,M,M
184,1P1,2014-01-01 07:55,-1.30,84.97,0.0,M,0.0,2.50,M,SCT,BKN,OVC
185,MWN,2014-01-01 07:56,-13.00,100.00,43.7,M,0.0,0.00,52.9,VV ,M,M
186,PSM,2014-01-01 07:58,16.34,59.35,5.8,1022.90,0.0,10.00,M,CLR,M,M
187,HIE,2014-01-01 08:07,10.94,76.49,5.8,M,0.0,1.50,M,OVC,M,M
188,1P1,2014-01-01 08:15,-1.30,84.97,0.0,M,0.0,2.50,M,SCT,OVC,M
189,EEN,2014-01-01 08:15,14.00,56.58,3.5,M,0.0,10.00,M,OVC,M,M
190,LCI,2014-01-01 08:15,6.80,78.01,5.8,M,0.0,10.00,M,SCT,M,M
191,HIE,2014-01-01 08:19,10.94,76.49,4.6,M,0.0,3.00,M,OVC,M,M
192,LCI,2014-01-01 08:35,6.80,84.80,6.9,M,0.0,10.00,M,CLR,M,M
193,1P1,2014-01-01 08:35,-1.30,84.97,0.0,M,0.0,4.00,M,SCT,BKN,OVC
194,EEN,2014-01-01 08:35,15.80,52.31,4.6,M,0.0,10.00,M,BKN,M,M
195,CON,2014-01-01 08:51,10.94,72.79,5.8,1023.50,0.0,10.00,M,CLR,M,M
196,ASH,2014-01-01 08:51,16.16,55.52,0.0,950.50,0.0,10.00,M,CLR,M,M
197,DAW,2014-01-01 08:51,12.02,72.91,0.0,1022.50,0.0,10.00,M,CLR,M,M
