,station,valid, tmpf ,  relh ,  sped ,  mslp ,  p01i ,  vsby ,  gust_mph ,  skyc1 ,  skyc2 ,  skyc3
90,DKK,2014-01-01 01:53,17.96,88.27,10.4,1024.90,0.04,0.50,17.3,VV ,M,M
91,PBG,2014-01-01 01:53,12.92,80.52,3.5,1018.50,0.0,10.00,M,FEW,M,M
92,FOK,2014-01-01 01:53,28.04,57.79,8.1,1023.20,0.0,10.00,M,CLR,M,M
93,ELM,2014-01-01 01:53,19.04,56.43,8.1,1023.70,0.0,10.00,17.3,SCT,M,M
94,BGM,2014-01-01 01:53,15.98,73.34,5.8,1022.90,0.0,10.00,M,OVC,M,M
95,FRG,2014-01-01 01:53,28.94,46.41,11.5,1023.30,0.0,10.00,19.6,FEW,M,M
96,RME,2014-01-01 01:53,15.98,51.03,12.7,1022.90,0.0,10.00,M,CLR,M,M
97,MSS,2014-01-01 01:53,3.92,83.19,5.8,1021.40,0.0,10.00,M,OVC,M,M
98,IAG,2014-01-01 01:53,15.98,53.22,18.4,1025.30,0.0,10.00,25.3,BKN,M,M
99,GFL,2014-01-01 01:53,19.94,54.30,11.5,1021.20,0.0,10.00,20.7,CLR,M,M
100,PEO,2014-01-01 01:53,15.98,64.38,8.1,1024.20,0.0,10.00,M,BKN,OVC,M
101,DSV,2014-01-01 01:54,15.98,80.13,8.1,1025.70,0.0,1.25,M,OVC,M,M
102,SYR,2014-01-01 01:54,15.98,55.95,15.0,1022.80,0.0,10.00,M,SCT,M,M
103,ROC,2014-01-01 01:54,15.98,51.03,11.5,1024.00,0.0,10.00,20.7,BKN,M,M
104,FZY,2014-01-01 01:54,17.06,53.39,13.8,1022.50,0.0,10.00,19.6,BKN,BKN,M
105,MGJ,2014-01-01 01:54,24.08,45.59,9.2,1022.80,0.0,10.00,18.4,CLR,M,M
106,BUF,2014-01-01 01:54,15.08,55.35,16.1,1023.80,0.0,10.00,26.5,SCT,M,M
107,MTP,2014-01-01 01:54,32.00,55.72,12.7,1022.00,0.0,M,27.6,M,M,M
108,MSV,2014-01-01 01:55,17.60,48.39,12.7,M,0.0,10.00,26.5,CLR,M,M
109,N03,2014-01-01 01:55,15.80,72.73,0.0,M,0.0,10.00,M,BKN,OVC,M
110,JHW,2014-01-01 01:55,12.20,78.51,9.2,M,0.0,9.00,M,FEW,OVC,M
111,OLE,2014-01-01 01:55,12.20,85.17,5.8,M,0.0,4.00,M,SCT,OVC,M
112,ELZ,2014-01-01 01:56,12.92,66.68,9.2,1023.50,0.0,10.00,16.1,OVC,M,M
113,ITH,2014-01-01 01:56,16.16,69.88,9.2,1024.30,0.0,10.00,M,OVC,M,M
114,ART,2014-01-01 01:56,19.04,58.78,18.4,1021.80,0.0,10.00,27.6,SCT,M,M
115,HWV,2014-01-01 01:56,30.02,48.48,11.5,1023.30,0.0,10.00,M,BKN,M,M
116,ISP,2014-01-01 01:56,30.02,44.41,8.1,1022.50,0.0,10.00,M,FEW,M,M
117,HPN,2014-01-01 01:56,26.96,48.36,12.7,1023.10,0.0,10.00,M,CLR,M,M
118,GTB,2014-01-01 01:58,14.54,68.55,8.1,1021.10,0.0,10.00,M,SCT,M,M
119,PEO,2014-01-01 02:05,15.08,66.96,5.8,M,0.0,10.00,M,SCT,OVC,M
120,BGM,2014-01-01 02:08,15.80,72.73,6.9,M,0.0,5.00,M,SCT,BKN,OVC
