,station,valid, tmpf ,  relh ,  sped ,  mslp ,  p01i ,  vsby ,  gust_mph ,  skyc1 ,  skyc2 ,  skyc3
61,SMN,2014-01-01 01:35,28.40,92.86,0.0,M,0.00,8.00,M,FEW,FEW,M
62,65S,2014-01-01 01:35,32.00,92.97,6.9,M,0.00,10.00,M,FEW,BKN,M
63,MUO,2014-01-01 01:38,32.00,100.00,5.8,M,0.00,10.00,M,BKN,OVC,M
64,DIJ,2014-01-01 01:43,30.20,86.28,10.4,M,0.00,4.00,M,FEW,SCT,BKN
65,SUN,2014-01-01 01:47,37.40,69.67,4.6,M,0.00,10.00,M,BKN,M,M
66,DIJ,2014-01-01 01:49,30.20,86.28,9.2,M,0.00,2.50,M,FEW,BKN,OVC
67,MYL,2014-01-01 01:51,26.96,92.12,0.0,1025.40,0.00,10.00,M,BKN,BKN,OVC
68,SNT,2014-01-01 01:51,30.92,85.05,5.8,1020.80,0.00,M,M,M,M,M
69,P69,2014-01-01 01:52,33.08,95.75,0.0,1027.70,0.00,M,M,M,M,M
70,IDA,2014-01-01 01:53,24.98,84.67,11.5,1023.60,0.00,10.00,21.9,OVC,M,M
71,JER,2014-01-01 01:53,33.08,75.11,6.9,1024.50,0.00,10.00,M,OVC,M,M
72,BOI,2014-01-01 01:53,32.00,88.32,3.5,1026.40,0.00,8.00,M,BKN,OVC,M
73,TWF,2014-01-01 01:53,41.00,57.06,10.4,1021.40,0.00,10.00,M,OVC,M,M
74,MLP,2014-01-01 01:53,28.04,84.87,5.8,1021.60,0.00,0.25,M,VV ,M,M
75,BYI,2014-01-01 01:53,39.02,61.63,10.4,1022.50,0.00,10.00,M,BKN,OVC,M
76,RXE,2014-01-01 01:53,26.06,80.96,10.4,1023.90,0.00,10.00,M,OVC,M,M
77,PIH,2014-01-01 01:53,39.92,54.81,21.9,1020.00,0.00,10.00,27.6,OVC,M,M
78,COE,2014-01-01 01:55,33.80,86.49,4.6,M,0.00,5.00,M,OVC,M,M
79,EUL,2014-01-01 01:55,30.20,74.26,0.0,M,0.00,7.00,M,BKN,OVC,M
80,GIC,2014-01-01 01:55,36.68,82.37,10.4,M,0.00,10.00,19.6,BKN,BKN,M
81,MAN,2014-01-01 01:55,32.00,100.00,M,M,0.00,5.00,M,FEW,OVC,M
82,65S,2014-01-01 01:55,32.00,92.97,4.6,M,0.00,10.00,M,SCT,BKN,M
83,SMN,2014-01-01 01:55,28.40,100.00,6.9,M,0.00,10.00,M,FEW,SCT,M
84,SZT,2014-01-01 01:55,32.00,100.00,6.9,M,0.00,10.00,M,SCT,M,M
85,LLJ,2014-01-01 01:55,35.06,78.13,11.5,1021.30,0.00,10.00,M,OVC,M,M
86,LWS,2014-01-01 01:56,39.92,73.08,3.5,1025.30,0.00,10.00,M,CLR,M,M
87,DIJ,2014-01-01 01:56,31.10,85.06,4.6,1017.70,0.00,1.50,18.4,FEW,BKN,OVC
88,MUO,2014-01-01 01:58,33.08,100.00,9.2,1026.50,0.00,9.00,M,OVC,M,M
89,DIJ,2014-01-01 02:00,30.20,86.28,13.8,M,0.00,1.00,18.4,SCT,BKN,OVC
90,DIJ,2014-01-01 02:04,26.60,92.80,17.3,M,0.00,0.50,M,BKN,BKN,OVC
91,DIJ,2014-01-01 02:13,26.60,92.80,17.3,M,0.00,0.25,M,BKN,OVC,M
92,MAN,2014-01-01 02:15,32.00,100.00,M,M,0.00,6.00,M,FEW,OVC,M
93,GIC,2014-01-01 02:15,36.50,81.17,5.8,M,0.00,10.00,18.4,OVC,M,M
94,SMN,2014-01-01 02:15,30.20,92.92,5.8,M,0.00,10.00,M,FEW,FEW,BKN
95,SZT,2014-01-01 02:15,32.00,100.00,6.9,M,0.00,10.00,M,SCT,M,M
96,COE,2014-01-01 02:15,33.80,86.49,0.0,M,0.00,5.00,M,OVC,M,M
97,65S,2014-01-01 02:15,32.00,92.97,6.9,M,0.00,10.00,M,SCT,M,M
98,EUL,2014-01-01 02:15,30.20,74.26,5.8,M,0.00,7.00,M,BKN,BKN,M
