,station,valid, tmpf ,  relh ,  sped ,  mslp ,  p01i ,  vsby ,  gust_mph ,  skyc1 ,  skyc2 ,  skyc3
61,BHB,2014-01-01 02:15,1.40,91.92,0.0,M,0.0,10.00,M,CLR,M,M
62,HUL,2014-01-01 02:32,-5.08,82.50,0.0,M,0.0,7.00,M,OVC,M,M
63,RKD,2014-01-01 02:35,3.20,91.99,0.0,M,0.0,10.00,M,FEW,M,M
64,PQI,2014-01-01 02:35,-2.20,59.08,0.0,M,0.0,5.00,M,SCT,BKN,OVC
65,BHB,2014-01-01 02:35,-0.40,91.85,3.5,M,0.0,10.00,M,CLR,M,M
66,LEW,2014-01-01 02:35,-4.00,36.92,0.0,M,0.0,10.00,M,CLR,M,M
67,WVL,2014-01-01 02:35,-5.80,83.91,M,M,0.0,10.00,M,CLR,M,M
68,SFM,2014-01-01 02:35,-2.20,77.14,0.0,M,0.0,10.00,M,CLR,M,M
69,PWM,2014-01-01 02:51,5.00,86.84,5.8,1018.80,0.0,10.00,M,CLR,M,M
70,AUG,2014-01-01 02:53,-2.02,82.74,0.0,1018.80,0.0,8.00,M,CLR,M,M
71,MLT,2014-01-01 02:53,-9.04,77.84,0.0,1019.10,0.0,10.00,M,CLR,M,M
72,FVE,2014-01-01 02:53,-7.96,82.26,3.5,1016.40,0.0,10.00,M,FEW,SCT,BKN
73,IWI,2014-01-01 02:53,-2.92,78.43,0.0,1019.30,0.0,10.00,M,CLR,M,M
74,HUL,2014-01-01 02:53,-7.96,86.03,3.5,1017.60,0.0,8.00,M,SCT,M,M
75,BGR,2014-01-01 02:53,-13.00,85.69,0.0,1019.40,0.0,10.00,M,CLR,M,M
76,CAR,2014-01-01 02:54,-4.00,78.33,3.5,1017.40,0.0,8.00,M,SCT,BKN,OVC
77,IZG,2014-01-01 02:54,-9.04,77.84,4.6,1019.00,0.0,10.00,M,BKN,M,M
78,PQI,2014-01-01 02:55,-4.00,58.80,0.0,M,0.0,10.00,M,FEW,SCT,BKN
79,RKD,2014-01-01 02:55,3.20,77.67,0.0,M,0.0,10.00,M,CLR,M,M
80,WVL,2014-01-01 02:55,-4.00,91.71,M,M,0.0,10.00,M,FEW,M,M
81,BHB,2014-01-01 02:55,-0.40,84.30,0.0,M,0.0,10.00,M,CLR,M,M
82,LEW,2014-01-01 02:55,-5.80,40.25,3.5,M,0.0,10.00,M,FEW,M,M
83,SFM,2014-01-01 02:55,-2.20,70.63,0.0,M,0.0,10.00,M,CLR,M,M
84,GNR,2014-01-01 02:56,-2.02,75.15,0.0,1016.40,0.0,M,M,M,M,M
85,IWI,2014-01-01 03:07,-2.92,78.43,0.0,M,0.0,10.00,M,SCT,M,M
86,RKD,2014-01-01 03:15,1.40,100.00,0.0,M,0.0,10.00,M,CLR,M,M
87,PQI,2014-01-01 03:15,-5.80,58.51,0.0,M,0.0,10.00,M,FEW,FEW,SCT
88,BHB,2014-01-01 03:15,-2.20,91.78,0.0,M,0.0,10.00,M,CLR,M,M
89,WVL,2014-01-01 03:15,-5.80,83.91,M,M,0.0,10.00,M,FEW,SCT,M
90,SFM,2014-01-01 03:15,-2.20,70.63,0.0,M,0.0,10.00,M,CLR,M,M
91,IWI,2014-01-01 03:15,-2.92,78.43,0.0,M,0.0,10.00,M,BKN,M,M
92,LEW,2014-01-01 03:15,-5.80,48.62,3.5,M,0.0,10.00,M,SCT,M,M
93,IWI,2014-01-01 03:32,-2.02,75.15,0.0,M,0.0,10.00,M,OVC,M,M
94,LEW,2014-01-01 03:35,-5.80,44.26,4.6,M,0.0,10.00,M,CLR,M,M
95,WVL,2014-01-01 03:35,-5.80,91.64,M,M,0.0,10.00,M,SCT,M,M
96,RKD,2014-01-01 03:35,-0.40,77.32,0.0,M,0.0,10.00,M,CLR,M,M
97,SFM,2014-01-01 03:35,-4.00,70.41,3.5,M,0.0,10.00,M,CLR,M,M
98,PQI,2014-01-01 03:35,-7.60,53.05,0.0,M,0.0,10.00,M,SCT,M,M
99,BHB,2014-01-01 03:35,-2.20,91.78,4.6,M,0.0,9.00,M,CLR,M,M
100,AUG,2014-01-01 03:43,-0.04,82.89,0.0,M,0.0,2.50,M,BKN,BKN,OVC
101,AUG,2014-01-01 03:50,-0.40,84.30,4.6,M,0.0,4.00,M,BKN,OVC,M
102,PWM,2014-01-01 03:51,8.06,75.56,8.1,1019.10,0.0,10.00,M,CLR,M,M
103,BGR,2014-01-01 03:53,-7.96,73.83,0.0,1019.60,0.0,9.00,M,BKN,M,M
104,AUG,2014-01-01 03:53,-0.94,82.11,5.8,1019.20,0.0,4.00,M,BKN,OVC,M
105,MLT,2014-01-01 03:53,-9.04,77.84,0.0,1019.30,0.0,4.00,M,BKN,OVC,M
106,IWI,2014-01-01 03:53,-4.00,78.33,0.0,1019.40,0.0,10.00,M,SCT,BKN,M
107,HUL,2014-01-01 03:53,-14.08,78.06,0.0,1018.20,0.0,10.00,M,FEW,M,M
