,station,valid, tmpf ,  relh ,  sped ,  mslp ,  p01i ,  vsby ,  gust_mph ,  skyc1 ,  skyc2 ,  skyc3
60,MIV,2014-01-01 02:54,28.94,57.92,5.8,1026.10,0.0,10.00,M,CLR,M,M
61,12N,2014-01-01 02:54,21.92,47.52,3.5,1025.30,0.0,M,M,M,M,M
62,LDJ,2014-01-01 02:55,28.94,41.46,13.8,M,0.0,10.00,21.9,CLR,M,M
63,MMU,2014-01-01 02:55,26.60,42.42,4.6,M,0.0,10.00,M,CLR,M,M
64,BLM,2014-01-01 02:55,28.40,39.39,13.8,M,0.0,10.00,21.9,CLR,M,M
65,WWD,2014-01-01 02:55,33.80,51.04,5.8,M,0.0,10.00,M,CLR,M,M
66,WRI,2014-01-01 02:58,27.32,46.51,9.2,1025.20,0.0,10.00,M,CLR,M,M
67,NEL,2014-01-01 03:00,26.96,50.34,6.9,1025.10,0.0,M,M,CLR,M,M
68,BLM,2014-01-01 03:15,28.40,39.39,9.2,M,0.0,10.00,M,CLR,M,M
69,LDJ,2014-01-01 03:15,28.40,41.37,15.0,M,0.0,10.00,19.6,CLR,M,M
70,MMU,2014-01-01 03:15,26.60,42.42,8.1,M,0.0,10.00,M,CLR,M,M
71,WWD,2014-01-01 03:15,33.80,51.04,6.9,M,0.0,10.00,M,CLR,M,M
72,LDJ,2014-01-01 03:35,27.86,43.69,12.7,M,0.0,10.00,18.4,CLR,M,M
73,BLM,2014-01-01 03:35,28.40,39.39,10.4,M,0.0,10.00,M,CLR,M,M
74,MMU,2014-01-01 03:35,26.60,42.42,6.9,M,0.0,10.00,16.1,CLR,M,M
75,WWD,2014-01-01 03:35,33.80,51.04,4.6,M,0.0,10.00,M,CLR,M,M
76,TEB,2014-01-01 03:51,28.04,40.31,11.5,1024.90,0.0,10.00,M,CLR,M,M
77,EWR,2014-01-01 03:51,26.06,41.98,11.5,1025.40,0.0,10.00,M,CLR,M,M
78,CDW,2014-01-01 03:53,24.08,43.40,6.9,1026.10,0.0,10.00,M,CLR,M,M
79,TTN,2014-01-01 03:53,26.06,47.82,12.7,1025.60,0.0,10.00,20.7,CLR,M,M
80,SMQ,2014-01-01 03:53,24.98,48.03,6.9,1025.30,0.0,10.00,M,CLR,M,M
81,FWN,2014-01-01 03:53,21.02,49.37,5.8,1024.60,0.0,10.00,M,CLR,M,M
82,ACY,2014-01-01 03:54,28.04,57.79,4.6,1026.50,0.0,10.00,M,CLR,M,M
83,VAY,2014-01-01 03:54,28.04,46.26,5.8,1026.60,0.0,10.00,M,CLR,M,M
84,MIV,2014-01-01 03:54,23.00,80.71,0.0,1026.80,0.0,10.00,M,CLR,M,M
85,12N,2014-01-01 03:54,21.02,51.86,4.6,1025.80,0.0,M,M,M,M,M
86,BLM,2014-01-01 03:55,26.60,46.02,12.7,M,0.0,10.00,17.3,CLR,M,M
87,LDJ,2014-01-01 03:55,27.68,43.31,15.0,M,0.0,10.00,19.6,CLR,M,M
88,WWD,2014-01-01 03:55,32.00,54.87,5.8,M,0.0,10.00,M,CLR,M,M
89,MMU,2014-01-01 03:55,26.60,42.42,8.1,M,0.0,10.00,M,CLR,M,M
90,WRI,2014-01-01 03:58,25.88,50.57,10.4,1025.90,0.0,10.00,M,CLR,M,M
91,NEL,2014-01-01 04:00,26.96,48.36,9.2,1025.80,0.0,M,M,CLR,M,M
92,WWD,2014-01-01 04:15,33.80,51.04,9.2,M,0.0,10.00,M,CLR,M,M
93,LDJ,2014-01-01 04:15,27.50,43.98,9.2,M,0.0,10.00,M,CLR,M,M
94,MMU,2014-01-01 04:15,26.60,42.42,4.6,M,0.0,10.00,M,CLR,M,M
95,BLM,2014-01-01 04:15,26.60,46.02,12.7,M,0.0,10.00,18.4,CLR,M,M
96,BLM,2014-01-01 04:35,26.60,42.42,12.7,M,0.0,10.00,16.1,CLR,M,M
97,LDJ,2014-01-01 04:35,27.14,48.00,9.2,M,0.0,10.00,M,CLR,M,M
98,WWD,2014-01-01 04:35,33.80,47.22,6.9,M,0.0,10.00,M,CLR,M,M
99,MMU,2014-01-01 04:35,26.60,42.42,9.2,M,0.0,10.00,M,CLR,M,M
100,TEB,2014-01-01 04:51,26.96,42.14,6.9,1025.60,0.0,10.00,M,CLR,M,M
101,EWR,2014-01-01 04:51,24.98,43.91,13.8,1025.90,0.0,10.00,24.2,CLR,M,M
102,TTN,2014-01-01 04:53,24.08,51.93,6.9,1026.10,0.0,10.00,M,CLR,M,M
103,SMQ,2014-01-01 04:53,24.08,49.87,3.5,1026.10,0.0,10.00,M,CLR,M,M
104,FWN,2014-01-01 04:53,19.04,53.71,3.5,1024.80,0.0,10.00,M,CLR,M,M
105,CDW,2014-01-01 04:53,24.08,43.40,4.6,1026.60,0.0,10.00,M,CLR,M,M
106,12N,2014-01-01 04:54,19.94,56.56,4.6,1026.10,0.0,M,M,M,M,M
107,VAY,2014-01-01 04:54,26.96,50.34,5.8,1027.10,0.0,10.00,M,CLR,M,M
108,ACY,2014-01-01 04:54,26.06,62.70,4.6,1027.20,0.0,10.00,M,CLR,M,M
109,MIV,2014-01-01 04:54,23.00,77.64,0.0,1027.20,0.0,10.00,M,CLR,M,M
110,BLM,2014-01-01 04:55,26.60,42.42,13.8,M,0.0,10.00,20.7,CLR,M,M
111,WWD,2014-01-01 04:55,32.00,50.75,5.8,M,0.0,10.00,M,CLR,M,M
112,LDJ,2014-01-01 04:55,26.60,48.30,11.5,M,0.0,10.00,M,CLR,M,M
113,MMU,2014-01-01 04:55,26.60,42.42,6.9,M,0.0,10.00,M,CLR,M,M
114,WRI,2014-01-01 04:58,25.88,49.76,9.2,1026.60,0.0,10.00,M,CLR,M,M
